set,act,trial,start,end
1,1,1,27.263917446136475,28.951194763183594
1,1,2,39.65119290351868,41.33925461769104
1,1,3,53.95379638671875,55.65155220031738
1,1,4,63.534746170043945,65.21574854850769
1,2,1,77.23043894767761,78.89471578598022
1,2,2,87.22346043586731,88.89812636375427
1,2,3,97.8111686706543,99.48196864128113
1,2,4,105.53046894073486,107.20721173286438
